i0,i1,i2,i3
632.0,196.0,20038.0,47167.0
440.0,261.0,10037.0,191182.0
315.0,144.0,38066.0,56179.0
579.0,278.0,10068.0,182255.0
716.0,568.0,10046.0,191194.0
782.0,283.0,29032.0,47130.0
882.0,194.0,11037.0,38171.0
805.0,944.0,11036.0,38181.0
611.0,283.0,10030.0,191187.0
2.0,562.0,11060.0,38207.0
684.0,991.0,29043.0,56143.0
742.0,989.0,29060.0,47193.0
581.0,581.0,29066.0,56154.0
551.0,134.0,11064.0,201212.0
640.0,857.0,11099.0,201227.0
589.0,27.0,29100.0,56202.0
225.0,297.0,20089.0,47186.0
523.0,963.0,11033.0,201199.0
276.0,117.0,11083.0,38216.0
454.0,971.0,29058.0,56154.0
554.0,123.0,11026.0,192157.0
608.0,965.0,20050.0,38177.0
764.0,74.0,11038.0,201218.0
432.0,842.0,47043.0,74122.0
629.0,726.0,11087.0,38192.0
473.0,948.0,11113.0,38228.0
718.0,557.0,10077.0,182229.0
762.0,233.0,20045.0,47133.0
127.0,948.0,11103.0,38214.0
33.0,147.0,29067.0,47201.0
7.0,5.0,20111.0,47203.0
667.0,575.0,11085.0,201231.0
630.0,869.0,20094.0,47185.0
52.0,782.0,29044.0,47141.0
432.0,372.0,38049.0,65137.0
93.0,593.0,20055.0,38172.0
9.0,707.0,29086.0,56162.0
834.0,620.0,38031.0,56159.0
548.0,633.0,83054.0,101156.0
563.0,612.0,11061.0,38197.0
897.0,732.0,38055.0,56181.0
262.0,41.0,38091.0,56195.0
956.0,103.0,11029.0,201205.0
144.0,824.0,20103.0,47188.0
648.0,996.0,11039.0,192218.0
511.0,173.0,29078.0,56177.0
78.0,866.0,83048.0,110160.0
996.0,850.0,20091.0,38242.0
896.0,915.0,20041.0,38185.0
178.0,389.0,38079.0,65174.0
588.0,832.0,56088.0,74199.0
291.0,27.0,20052.0,47186.0
319.0,75.0,29035.0,56150.0
110.0,369.0,47027.0,65159.0
585.0,790.0,11062.0,201224.0
897.0,732.0,29063.0,56161.0
266.0,999.0,29032.0,47153.0
315.0,917.0,20092.0,47199.0
588.0,122.0,20063.0,38239.0
719.0,91.0,20092.0,38226.0
896.0,894.0,20026.0,47156.0
319.0,192.0,11084.0,192237.0
262.0,912.0,11085.0,38205.0
698.0,901.0,56101.0,83204.0
492.0,544.0,11094.0,38208.0
432.0,716.0,29051.0,56128.0
179.0,126.0,10033.0,182203.0
455.0,959.0,20038.0,38229.0
995.0,557.0,47070.0,74154.0
548.0,465.0,20049.0,47153.0
22.0,976.0,20044.0,38169.0
8.0,287.0,10023.0,182210.0
297.0,450.0,29053.0,56139.0
462.0,83.0,20049.0,38187.0
379.0,211.0,29091.0,56198.0
420.0,133.0,47058.0,74166.0
990.0,477.0,29099.0,47201.0
609.0,888.0,20048.0,47186.0
724.0,604.0,38043.0,56169.0
288.0,654.0,10064.0,182204.0
78.0,804.0,38052.0,56176.0
958.0,938.0,11054.0,201196.0
882.0,194.0,20040.0,38191.0
813.0,447.0,65050.0,92174.0
431.0,963.0,11067.0,38180.0
675.0,6.0,11097.0,38204.0
819.0,406.0,11058.0,38182.0
124.0,70.0,11113.0,201240.0
622.0,144.0,11020.0,201148.0
446.0,79.0,56090.0,74213.0
526.0,99.0,20066.0,47140.0
863.0,104.0,20043.0,47145.0
67.0,496.0,20044.0,47158.0
167.0,834.0,47088.0,74184.0
376.0,32.0,11037.0,201208.0
362.0,143.0,20036.0,47148.0
791.0,839.0,11078.0,38185.0
253.0,252.0,11049.0,38174.0
283.0,611.0,11054.0,192190.0
760.0,441.0,10058.0,191198.0
489.0,931.0,11091.0,38200.0
4.0,20.0,11082.0,201249.0
178.0,914.0,11040.0,38161.0
462.0,272.0,29027.0,47152.0
643.0,711.0,11055.0,192238.0
672.0,385.0,11042.0,201143.0
850.0,13.0,20092.0,47188.0
871.0,867.0,38103.0,65206.0
454.0,768.0,11057.0,38190.0
707.0,906.0,11038.0,38138.0
918.0,658.0,20071.0,38230.0
489.0,107.0,29078.0,47212.0
296.0,695.0,20086.0,47191.0
745.0,684.0,29082.0,47196.0
494.0,192.0,20036.0,38174.0
87.0,452.0,56086.0,83194.0
977.0,395.0,10063.0,191208.0
601.0,253.0,20048.0,47150.0
542.0,643.0,29057.0,47166.0
379.0,431.0,11078.0,38193.0
257.0,916.0,20056.0,38206.0
859.0,188.0,20089.0,47189.0
719.0,91.0,11097.0,38214.0
719.0,597.0,47075.0,65213.0
900.0,216.0,20045.0,38185.0
170.0,310.0,20084.0,47162.0
511.0,553.0,29086.0,47202.0
201.0,232.0,10052.0,182204.0
995.0,337.0,20047.0,38221.0
563.0,505.0,11084.0,38198.0
22.0,94.0,47037.0,74132.0
357.0,192.0,20080.0,47161.0
764.0,341.0,11076.0,38235.0
166.0,519.0,20079.0,47162.0
849.0,828.0,20079.0,47176.0
102.0,857.0,11106.0,38231.0
5.0,522.0,11055.0,38177.0
816.0,339.0,47050.0,65181.0
898.0,452.0,11076.0,38212.0
552.0,992.0,20076.0,47175.0
644.0,32.0,20099.0,38218.0
713.0,962.0,10051.0,191185.0
72.0,4.0,20052.0,38193.0
267.0,279.0,20108.0,47219.0
199.0,787.0,11093.0,38197.0
95.0,538.0,11011.0,192189.0
714.0,427.0,65079.0,83218.0
929.0,44.0,11087.0,201224.0
705.0,666.0,11059.0,201221.0
455.0,358.0,56050.0,83156.0
614.0,24.0,38098.0,65208.0
771.0,231.0,20069.0,47162.0
955.0,514.0,11049.0,201228.0
441.0,315.0,11075.0,38174.0
450.0,541.0,11075.0,38168.0
53.0,385.0,11055.0,201200.0
837.0,679.0,20058.0,47149.0
365.0,475.0,38059.0,56160.0
714.0,176.0,47099.0,65203.0
921.0,54.0,20067.0,38195.0
813.0,755.0,38062.0,65172.0
472.0,624.0,11050.0,38191.0
526.0,571.0,11046.0,38153.0
821.0,248.0,11087.0,38168.0
370.0,475.0,10031.0,182237.0
632.0,216.0,11105.0,38225.0
783.0,301.0,29044.0,47161.0
633.0,970.0,20043.0,47142.0
455.0,249.0,47058.0,65179.0
943.0,689.0,10042.0,182182.0
180.0,95.0,20053.0,47180.0
294.0,25.0,11108.0,38209.0
941.0,934.0,29063.0,56180.0
265.0,111.0,11079.0,192258.0
592.0,148.0,11062.0,38182.0
483.0,657.0,11026.0,38191.0
688.0,472.0,11078.0,38210.0
623.0,561.0,56091.0,83180.0
249.0,931.0,20034.0,38173.0
883.0,911.0,20062.0,47145.0
816.0,924.0,10054.0,191196.0
897.0,278.0,38059.0,65158.0
633.0,970.0,29025.0,47138.0
548.0,138.0,38051.0,55165.0
805.0,858.0,11056.0,201216.0
365.0,475.0,29061.0,56161.0
478.0,16.0,20049.0,38233.0
759.0,244.0,20030.0,47139.0
998.0,621.0,10037.0,182155.0
632.0,969.0,11051.0,38177.0
912.0,664.0,38103.0,65187.0
219.0,452.0,20062.0,47155.0
863.0,174.0,11056.0,38192.0
721.0,765.0,11035.0,201199.0
506.0,726.0,10052.0,182225.0
783.0,677.0,11020.0,201212.0
976.0,855.0,10018.0,191157.0
643.0,711.0,11042.0,201218.0
246.0,228.0,20039.0,47140.0
614.0,7.0,29091.0,56195.0
630.0,308.0,20083.0,38216.0
180.0,95.0,29058.0,47166.0
416.0,575.0,20077.0,38233.0
912.0,490.0,47091.0,74205.0
365.0,675.0,29052.0,47163.0
739.0,354.0,29102.0,56202.0
605.0,57.0,10016.0,182173.0
993.0,809.0,11068.0,38209.0
167.0,151.0,29096.0,56208.0
126.0,686.0,20048.0,38186.0
938.0,955.0,11032.0,201191.0
297.0,897.0,11075.0,38181.0
395.0,665.0,47058.0,74163.0
187.0,763.0,20036.0,38161.0
155.0,380.0,11038.0,38174.0
315.0,14.0,38095.0,65172.0
110.0,250.0,20043.0,38205.0
602.0,392.0,10039.0,191151.0
166.0,653.0,20072.0,38194.0
78.0,866.0,92027.0,110163.0
247.0,10.0,20055.0,47159.0
337.0,813.0,11045.0,38154.0
119.0,838.0,11038.0,201202.0
607.0,991.0,20047.0,38175.0
823.0,426.0,10038.0,191186.0
42.0,363.0,20069.0,38209.0
981.0,20.0,11086.0,38207.0
734.0,800.0,29073.0,47176.0
198.0,952.0,20081.0,38207.0
22.0,812.0,29051.0,47133.0
633.0,910.0,38035.0,56157.0
887.0,803.0,20091.0,47186.0
865.0,702.0,11046.0,201166.0
279.0,631.0,11070.0,201228.0
995.0,965.0,29061.0,56174.0
125.0,791.0,20088.0,47188.0
145.0,427.0,11114.0,38211.0
813.0,658.0,74073.0,101179.0
102.0,506.0,20089.0,47199.0
588.0,989.0,56088.0,83191.0
825.0,563.0,11067.0,38181.0
438.0,521.0,11017.0,201159.0
802.0,336.0,11108.0,38194.0
995.0,59.0,20061.0,47175.0
171.0,376.0,11107.0,38220.0
321.0,593.0,29083.0,47208.0
760.0,268.0,20055.0,38200.0
9.0,447.0,20066.0,47171.0
816.0,626.0,20040.0,47142.0
671.0,653.0,11070.0,201216.0
870.0,434.0,20090.0,38232.0
601.0,253.0,29041.0,47157.0
717.0,35.0,29054.0,47176.0
349.0,974.0,11079.0,201236.0
871.0,516.0,29090.0,56189.0
90.0,977.0,11048.0,192247.0
489.0,798.0,29073.0,47179.0
145.0,889.0,11091.0,38197.0
178.0,889.0,29052.0,47209.0
266.0,999.0,20043.0,47148.0
659.0,499.0,29096.0,56193.0
563.0,325.0,29076.0,47176.0
575.0,604.0,11062.0,38188.0
240.0,368.0,11037.0,201231.0
701.0,576.0,11102.0,38200.0
585.0,692.0,29065.0,56158.0
185.0,211.0,20110.0,38222.0
298.0,777.0,11049.0,192199.0
462.0,272.0,20043.0,47152.0
489.0,798.0,20103.0,47188.0
352.0,98.0,11073.0,192216.0
684.0,991.0,38042.0,56156.0
273.0,702.0,11061.0,201234.0
246.0,388.0,11037.0,38194.0
217.0,650.0,10069.0,182201.0
760.0,208.0,38059.0,65157.0
977.0,398.0,11059.0,38187.0
614.0,86.0,11098.0,38201.0
317.0,696.0,56062.0,74194.0
995.0,59.0,29073.0,47182.0
823.0,426.0,10079.0,182211.0
967.0,83.0,29063.0,56186.0
783.0,301.0,20062.0,47141.0
224.0,327.0,47060.0,65197.0
504.0,517.0,10088.0,182235.0
455.0,908.0,29027.0,47183.0
39.0,47.0,29087.0,47205.0
273.0,605.0,11022.0,201192.0
363.0,54.0,29066.0,47165.0
78.0,488.0,11059.0,38181.0
410.0,826.0,11084.0,38219.0
845.0,590.0,10062.0,182220.0
995.0,943.0,38065.0,65178.0
783.0,365.0,20055.0,38174.0
547.0,190.0,11080.0,38208.0
755.0,931.0,20063.0,47148.0
151.0,899.0,11071.0,201237.0
581.0,955.0,29062.0,47170.0
663.0,580.0,11093.0,201243.0
206.0,257.0,10038.0,182253.0
76.0,386.0,20064.0,47147.0
968.0,859.0,38104.0,56226.0
613.0,274.0,11077.0,38182.0
39.0,180.0,92089.0,119222.0
339.0,674.0,38052.0,65148.0
537.0,397.0,47060.0,74173.0
348.0,806.0,38069.0,56201.0
337.0,274.0,29046.0,56143.0
150.0,414.0,20069.0,38215.0
695.0,232.0,20088.0,38222.0
326.0,400.0,29075.0,47194.0
52.0,782.0,20047.0,47136.0
734.0,329.0,10082.0,191215.0
229.0,305.0,11039.0,192215.0
896.0,250.0,11033.0,201162.0
454.0,206.0,29058.0,47176.0
856.0,190.0,10025.0,182216.0
146.0,358.0,20055.0,38189.0
348.0,185.0,20077.0,47169.0
489.0,765.0,38105.0,65200.0
772.0,586.0,11100.0,38224.0
543.0,865.0,11069.0,38187.0
166.0,896.0,20085.0,38221.0
887.0,481.0,11103.0,201229.0
274.0,771.0,29061.0,47195.0
847.0,741.0,11029.0,192227.0
446.0,989.0,29056.0,56151.0
3.0,688.0,11068.0,38192.0
455.0,908.0,20043.0,47153.0
339.0,95.0,38041.0,56172.0
238.0,732.0,11077.0,38192.0
655.0,321.0,20091.0,47200.0
967.0,403.0,20082.0,47166.0
537.0,130.0,20051.0,38211.0
182.0,239.0,11076.0,38202.0
225.0,627.0,11075.0,38205.0
39.0,570.0,38078.0,56227.0
87.0,180.0,11078.0,38203.0
132.0,526.0,11056.0,38173.0
295.0,324.0,20063.0,47193.0
257.0,52.0,20099.0,47167.0
55.0,738.0,11036.0,201183.0
724.0,100.0,11083.0,38175.0
180.0,53.0,29077.0,56157.0
714.0,384.0,74092.0,92214.0
68.0,150.0,20068.0,47149.0
560.0,738.0,29063.0,47205.0
357.0,859.0,29006.0,47139.0
519.0,950.0,11096.0,38222.0
78.0,557.0,65057.0,83189.0
614.0,24.0,47113.0,65218.0
971.0,582.0,29048.0,56150.0
141.0,127.0,11024.0,192214.0
69.0,96.0,56089.0,74215.0
18.0,117.0,20073.0,38193.0
563.0,995.0,29082.0,56163.0
569.0,133.0,11052.0,38180.0
589.0,814.0,11058.0,38165.0
459.0,128.0,10025.0,191144.0
818.0,752.0,65066.0,92173.0
683.0,790.0,11040.0,192189.0
589.0,377.0,11089.0,201231.0
5.0,174.0,20048.0,47149.0
224.0,142.0,56061.0,83164.0
343.0,347.0,20077.0,47191.0
475.0,10.0,38070.0,56215.0
365.0,267.0,11017.0,201182.0
589.0,919.0,47097.0,74191.0
439.0,294.0,11024.0,192199.0
764.0,438.0,20086.0,47192.0
166.0,850.0,47072.0,74166.0
462.0,55.0,38052.0,56169.0
430.0,209.0,11056.0,192231.0
762.0,883.0,20086.0,47180.0
838.0,820.0,10043.0,191202.0
39.0,731.0,56087.0,74183.0
455.0,537.0,29060.0,56165.0
317.0,696.0,47063.0,47180.0
585.0,808.0,11034.0,38168.0
552.0,595.0,20059.0,38188.0
7.0,894.0,38102.0,65184.0
569.0,448.0,29052.0,56167.0
644.0,460.0,29104.0,56194.0
589.0,23.0,47103.0,74198.0
198.0,897.0,10088.0,191227.0
67.0,147.0,11105.0,38251.0
344.0,56.0,11089.0,201236.0
301.0,60.0,11070.0,192261.0
798.0,494.0,11063.0,38178.0
776.0,669.0,20049.0,38200.0
187.0,816.0,29071.0,47206.0
645.0,659.0,11035.0,201218.0
290.0,382.0,10009.0,182191.0
76.0,464.0,11064.0,38181.0
365.0,514.0,11036.0,192220.0
388.0,206.0,11061.0,38176.0
215.0,711.0,11092.0,201236.0
552.0,595.0,11075.0,38172.0
275.0,520.0,11102.0,38219.0
286.0,186.0,10066.0,182236.0
197.0,800.0,20049.0,38178.0
755.0,380.0,20024.0,38192.0
671.0,653.0,11058.0,192219.0
203.0,443.0,11102.0,38205.0
101.0,446.0,20061.0,38218.0
771.0,322.0,47075.0,74185.0
825.0,208.0,29069.0,56153.0
69.0,500.0,38097.0,65199.0
266.0,745.0,38047.0,65136.0
786.0,853.0,11082.0,201237.0
716.0,819.0,10032.0,191164.0
436.0,537.0,11089.0,201221.0
145.0,879.0,11074.0,201214.0
446.0,79.0,47111.0,74216.0
143.0,271.0,11079.0,38235.0
82.0,741.0,20058.0,38186.0
924.0,676.0,20081.0,38225.0
687.0,64.0,11073.0,38223.0
39.0,570.0,29085.0,56213.0
499.0,617.0,20058.0,38205.0
858.0,431.0,20071.0,38230.0
755.0,705.0,65066.0,92147.0
39.0,500.0,65098.0,92204.0
420.0,535.0,10015.0,182175.0
254.0,235.0,11042.0,192213.0
187.0,225.0,20090.0,38238.0
967.0,596.0,11069.0,38199.0
384.0,205.0,11050.0,201215.0
514.0,955.0,10015.0,182221.0
745.0,895.0,11087.0,38231.0
89.0,316.0,20061.0,38226.0
82.0,691.0,20046.0,47172.0
958.0,312.0,20101.0,47208.0
710.0,72.0,11030.0,201178.0
816.0,824.0,20084.0,38240.0
219.0,53.0,29072.0,56183.0
82.0,601.0,47039.0,74162.0
719.0,597.0,38108.0,65185.0
496.0,598.0,11034.0,201197.0
436.0,736.0,11087.0,201259.0
755.0,271.0,74053.0,101138.0
946.0,255.0,11087.0,201226.0
584.0,843.0,11045.0,192208.0
10.0,475.0,29055.0,47192.0
420.0,966.0,20088.0,47184.0
266.0,489.0,20039.0,38155.0
682.0,301.0,11086.0,201196.0
16.0,44.0,20067.0,47174.0
99.0,788.0,10040.0,191154.0
872.0,709.0,29081.0,47185.0
71.0,99.0,20066.0,38184.0
314.0,800.0,11033.0,192194.0
436.0,142.0,11054.0,38167.0
545.0,234.0,38056.0,56187.0
22.0,244.0,47028.0,65147.0
89.0,988.0,47095.0,74180.0
137.0,553.0,11085.0,38194.0
10.0,413.0,20128.0,47203.0
287.0,8.0,11029.0,201189.0
871.0,716.0,56086.0,74193.0
552.0,191.0,29086.0,56169.0
537.0,692.0,29070.0,56142.0
47.0,670.0,10018.0,182184.0
432.0,372.0,47033.0,65155.0
379.0,392.0,20076.0,47209.0
297.0,103.0,38065.0,56189.0
10.0,502.0,38103.0,65220.0
962.0,378.0,11020.0,201168.0
432.0,260.0,20047.0,47139.0
238.0,732.0,20060.0,38212.0
218.0,306.0,11079.0,38189.0
882.0,686.0,29050.0,56162.0
497.0,991.0,10060.0,191193.0
167.0,103.0,20063.0,38220.0
321.0,426.0,11091.0,38192.0
552.0,432.0,11033.0,201165.0
197.0,636.0,20060.0,47159.0
633.0,762.0,47042.0,65146.0
701.0,421.0,11079.0,38172.0
150.0,766.0,29057.0,47190.0
818.0,831.0,65052.0,83186.0
850.0,799.0,20095.0,38220.0
288.0,999.0,11044.0,192202.0
711.0,643.0,10053.0,182214.0
858.0,305.0,20056.0,47150.0
871.0,516.0,38086.0,56206.0
671.0,492.0,29054.0,47149.0
494.0,909.0,29008.0,47161.0
181.0,368.0,56031.0,83151.0
93.0,746.0,20054.0,47147.0
591.0,358.0,11062.0,201213.0
698.0,19.0,20093.0,47188.0
357.0,971.0,38035.0,56142.0
138.0,217.0,11049.0,192230.0
934.0,989.0,29033.0,47153.0
912.0,466.0,29096.0,56194.0
883.0,250.0,11058.0,38184.0
79.0,14.0,20080.0,47173.0
714.0,399.0,83098.0,101202.0
680.0,560.0,10071.0,191209.0
165.0,771.0,11045.0,192169.0
151.0,167.0,11018.0,201153.0
771.0,161.0,38065.0,65153.0
187.0,232.0,29050.0,56148.0
184.0,179.0,10032.0,191156.0
575.0,283.0,11085.0,201219.0
361.0,150.0,20067.0,38198.0
72.0,710.0,10003.0,182187.0
589.0,333.0,20102.0,47207.0
588.0,468.0,47064.0,65196.0
330.0,25.0,11028.0,38165.0
554.0,123.0,11024.0,201148.0
414.0,277.0,11088.0,201243.0
659.0,17.0,11104.0,38222.0
834.0,147.0,47052.0,65179.0
446.0,720.0,20054.0,47166.0
623.0,452.0,20043.0,38174.0
295.0,324.0,29059.0,47173.0
420.0,133.0,56071.0,74195.0
870.0,962.0,10031.0,191175.0
755.0,170.0,38063.0,65160.0
51.0,965.0,38092.0,65201.0
10.0,218.0,56113.0,83202.0
629.0,98.0,29077.0,56202.0
601.0,736.0,47019.0,65162.0
152.0,74.0,11031.0,201175.0
921.0,806.0,29083.0,56191.0
110.0,894.0,29038.0,47142.0
776.0,669.0,11064.0,38200.0
772.0,49.0,11079.0,201256.0
343.0,347.0,29051.0,47182.0
242.0,369.0,11047.0,38165.0
48.0,316.0,11075.0,38206.0
589.0,27.0,38086.0,56204.0
178.0,155.0,11068.0,38191.0
917.0,215.0,11058.0,38190.0
698.0,19.0,29082.0,47207.0
295.0,908.0,11075.0,201211.0
719.0,520.0,29085.0,56186.0
894.0,305.0,20039.0,38205.0
918.0,829.0,47089.0,74184.0
170.0,815.0,20090.0,38213.0
231.0,717.0,20076.0,47165.0
929.0,851.0,11066.0,201235.0
982.0,400.0,11097.0,38204.0
268.0,714.0,11012.0,192171.0
10.0,263.0,11099.0,38201.0
475.0,634.0,11079.0,38218.0
166.0,367.0,29096.0,47191.0
912.0,664.0,47095.0,65226.0
11.0,25.0,29077.0,47200.0
583.0,188.0,11086.0,201234.0
732.0,496.0,10010.0,191161.0
613.0,274.0,20037.0,38180.0
295.0,533.0,47066.0,65172.0
401.0,16.0,11083.0,38214.0
73.0,850.0,10044.0,182191.0
529.0,780.0,29054.0,56159.0
838.0,119.0,10038.0,191190.0
557.0,625.0,11067.0,201215.0
82.0,741.0,11040.0,38180.0
274.0,695.0,29056.0,56164.0
323.0,8.0,29082.0,47174.0
295.0,997.0,47082.0,74174.0
217.0,785.0,11079.0,201232.0
507.0,339.0,10031.0,182215.0
337.0,681.0,29031.0,47143.0
946.0,597.0,20050.0,47156.0
574.0,625.0,29051.0,56146.0
537.0,444.0,20075.0,47161.0
68.0,310.0,29043.0,56150.0
441.0,722.0,29069.0,47182.0
462.0,55.0,29061.0,56161.0
446.0,44.0,20090.0,47200.0
388.0,268.0,20052.0,47152.0
193.0,871.0,11033.0,201194.0
678.0,359.0,11016.0,192177.0
57.0,605.0,11033.0,192159.0
956.0,422.0,11060.0,38190.0
348.0,28.0,20075.0,38226.0
110.0,894.0,20037.0,47136.0
990.0,477.0,20072.0,47195.0
775.0,848.0,20059.0,38171.0
760.0,368.0,29062.0,56187.0
157.0,72.0,11091.0,38223.0
955.0,514.0,11035.0,192234.0
714.0,503.0,11131.0,38213.0
246.0,275.0,10072.0,182244.0
224.0,244.0,47062.0,74138.0
158.0,731.0,11050.0,38162.0
420.0,530.0,11101.0,38211.0
702.0,197.0,20097.0,47186.0
676.0,988.0,10999.0,201157.0
965.0,68.0,11054.0,201172.0
764.0,222.0,38065.0,56187.0
69.0,247.0,56087.0,83193.0
458.0,667.0,10017.0,182229.0
912.0,101.0,11104.0,38191.0
751.0,52.0,11066.0,201239.0
309.0,445.0,11088.0,38201.0
684.0,266.0,47043.0,65162.0
725.0,26.0,11068.0,38191.0
588.0,613.0,20077.0,47195.0
153.0,358.0,11077.0,201246.0
866.0,712.0,20079.0,38208.0
608.0,231.0,20048.0,47140.0
565.0,912.0,11051.0,201241.0
557.0,743.0,20050.0,38196.0
974.0,437.0,11004.0,192191.0
962.0,870.0,11048.0,192188.0
11.0,712.0,29096.0,56179.0
116.0,319.0,20085.0,47168.0
166.0,286.0,38103.0,65217.0
181.0,487.0,11031.0,38163.0
719.0,520.0,38091.0,56205.0
144.0,472.0,38022.0,56155.0
128.0,459.0,11026.0,201145.0
989.0,686.0,11061.0,201180.0
929.0,44.0,11066.0,192229.0
18.0,301.0,11021.0,201160.0
898.0,813.0,20040.0,38198.0
727.0,709.0,11099.0,38229.0
623.0,452.0,11042.0,38172.0
711.0,215.0,10050.0,182243.0
630.0,308.0,11099.0,38206.0
568.0,701.0,20095.0,47206.0
69.0,477.0,20109.0,47209.0
146.0,925.0,9992.0,182207.0
124.0,158.0,11020.0,201189.0
71.0,236.0,20061.0,47167.0
704.0,90.0,11024.0,201154.0
343.0,265.0,47104.0,74187.0
834.0,147.0,38064.0,65157.0
356.0,272.0,10017.0,182225.0
4.0,81.0,11064.0,38177.0
87.0,382.0,47073.0,74194.0
968.0,727.0,20078.0,38222.0
863.0,268.0,11064.0,38149.0
224.0,944.0,20054.0,47164.0
742.0,989.0,20068.0,47190.0
623.0,381.0,38084.0,56207.0
210.0,332.0,20057.0,38174.0
116.0,870.0,11090.0,38222.0
214.0,988.0,29091.0,56184.0
323.0,441.0,56079.0,74221.0
963.0,802.0,11057.0,38165.0
69.0,948.0,38104.0,56206.0
900.0,66.0,11072.0,201223.0
7.0,858.0,11104.0,38231.0
440.0,327.0,11042.0,38173.0
929.0,801.0,10104.0,191201.0
788.0,204.0,11045.0,38165.0
395.0,22.0,20076.0,47153.0
10.0,734.0,47106.0,74207.0
988.0,679.0,11030.0,192188.0
761.0,549.0,20043.0,38210.0
581.0,908.0,11016.0,192199.0
334.0,827.0,20045.0,38160.0
343.0,884.0,47070.0,65197.0
198.0,812.0,20092.0,47198.0
905.0,103.0,29090.0,47213.0
152.0,803.0,11066.0,38188.0
144.0,51.0,20059.0,38219.0
714.0,190.0,110093.0,137214.0
896.0,894.0,29039.0,47167.0
623.0,381.0,29087.0,56195.0
548.0,138.0,56057.0,83139.0
547.0,331.0,11087.0,201266.0
224.0,231.0,11073.0,38172.0
971.0,259.0,20049.0,38183.0
201.0,192.0,11050.0,38166.0
623.0,846.0,65081.0,92195.0
459.0,622.0,20038.0,47154.0
873.0,429.0,11014.0,192215.0
487.0,882.0,10079.0,182268.0
724.0,213.0,29066.0,56166.0
702.0,236.0,20047.0,38234.0
623.0,561.0,65075.0,83203.0
78.0,582.0,47069.0,74154.0
455.0,959.0,11077.0,38176.0
699.0,211.0,11031.0,201196.0
823.0,225.0,20092.0,38222.0
247.0,10.0,29018.0,47175.0
724.0,710.0,56028.0,74168.0
999.0,697.0,11029.0,201158.0
42.0,319.0,20045.0,47154.0
189.0,317.0,20051.0,38166.0
871.0,396.0,20097.0,47169.0
478.0,16.0,11099.0,38209.0
39.0,47.0,20094.0,47193.0
560.0,516.0,29083.0,56169.0
278.0,579.0,11069.0,192239.0
671.0,72.0,29060.0,56160.0
684.0,707.0,47049.0,74158.0
995.0,74.0,65066.0,83157.0
39.0,729.0,20108.0,38251.0
548.0,138.0,65048.0,83155.0
395.0,735.0,38068.0,65153.0
524.0,249.0,29061.0,47169.0
82.0,691.0,29031.0,47165.0
616.0,290.0,11033.0,192188.0
148.0,597.0,20131.0,38231.0
734.0,87.0,20077.0,38218.0
974.0,265.0,11056.0,201216.0
756.0,9.0,11036.0,201166.0
548.0,138.0,29056.0,46152.0
295.0,489.0,20055.0,38188.0
936.0,232.0,11048.0,38185.0
266.0,994.0,29063.0,56156.0
735.0,278.0,11010.0,192202.0
317.0,696.0,56070.0,83163.0
548.0,763.0,65038.0,92146.0
557.0,718.0,11049.0,192261.0
825.0,12.0,29060.0,47171.0
608.0,860.0,29054.0,56154.0
568.0,958.0,11090.0,38240.0
623.0,793.0,29044.0,56116.0
937.0,148.0,11037.0,38149.0
777.0,429.0,11041.0,38157.0
68.0,27.0,47046.0,65160.0
592.0,655.0,38051.0,65148.0
897.0,110.0,11036.0,38137.0
771.0,231.0,29047.0,47170.0
898.0,452.0,20059.0,38201.0
295.0,533.0,38075.0,65171.0
727.0,709.0,20078.0,38225.0
897.0,281.0,11043.0,38183.0
869.0,251.0,11042.0,38199.0
818.0,344.0,47063.0,74176.0
588.0,832.0,47085.0,74161.0
834.0,741.0,20040.0,47150.0
76.0,464.0,20049.0,38192.0
608.0,530.0,47055.0,74153.0
578.0,342.0,11085.0,38209.0
432.0,716.0,38026.0,56157.0
481.0,887.0,10076.0,191225.0
614.0,871.0,20099.0,47205.0
724.0,710.0,47061.0,74171.0
154.0,454.0,20074.0,47197.0
802.0,345.0,11047.0,38167.0
640.0,830.0,11027.0,38169.0
985.0,285.0,20086.0,47190.0
397.0,690.0,11055.0,192239.0
127.0,141.0,10037.0,182215.0
813.0,732.0,20064.0,38216.0
674.0,284.0,29115.0,56184.0
545.0,929.0,20070.0,47190.0
144.0,350.0,20043.0,47142.0
886.0,523.0,11023.0,201196.0
214.0,829.0,20078.0,47175.0
820.0,838.0,11048.0,201195.0
274.0,771.0,20070.0,47180.0
214.0,967.0,11107.0,38204.0
297.0,522.0,38066.0,65165.0
717.0,147.0,11052.0,38170.0
379.0,332.0,29070.0,47175.0
614.0,86.0,20085.0,38221.0
996.0,500.0,11050.0,192204.0
424.0,427.0,38059.0,65157.0
208.0,524.0,9988.0,182173.0
225.0,4.0,38070.0,56211.0
262.0,41.0,29080.0,56203.0
623.0,904.0,20039.0,47141.0
786.0,512.0,11084.0,201227.0
755.0,380.0,11038.0,38181.0
297.0,897.0,20063.0,38196.0
738.0,255.0,11009.0,192179.0
982.0,155.0,11068.0,201222.0
583.0,356.0,11030.0,201172.0
886.0,975.0,20111.0,47202.0
395.0,735.0,47057.0,65164.0
724.0,621.0,74066.0,101156.0
605.0,987.0,29058.0,47158.0
725.0,557.0,38071.0,65163.0
187.0,106.0,29097.0,56202.0
228.0,163.0,11093.0,38206.0
818.0,884.0,20050.0,38193.0
