i0,i1,i2,i3
7794.0,5577.0,1061.0,192186.0
1770.0,967.0,74.0,182197.0
6536.0,6477.0,1069.0,201166.0
8339.0,3273.0,1080.0,192195.0
4511.0,9244.0,1085.0,192220.0
6994.0,1570.0,1080.0,192216.0
787.0,2465.0,1108.0,201214.0
4536.0,3575.0,1053.0,192207.0
8039.0,382.0,1016.0,192167.0
8842.0,7800.0,88.0,182203.0
5663.0,3466.0,1086.0,201187.0
9542.0,1724.0,68.0,191165.0
8102.0,1336.0,1052.0,201167.0
1194.0,7113.0,1106.0,201202.0
1317.0,1100.0,47.0,182185.0
4000.0,9746.0,1024.0,201176.0
8339.0,4230.0,77.0,182226.0
7571.0,9095.0,1100.0,201203.0
3425.0,8659.0,1092.0,201218.0
1635.0,2008.0,48.0,182210.0
7600.0,6752.0,1068.0,201169.0
425.0,4636.0,1074.0,201187.0
1964.0,7713.0,1071.0,201198.0
258.0,9036.0,1110.0,201214.0
9064.0,539.0,1046.0,201153.0
7998.0,1704.0,1063.0,201172.0
9881.0,1799.0,1099.0,192206.0
7961.0,1002.0,53.0,182179.0
2446.0,8658.0,29.0,182170.0
5360.0,4799.0,83.0,182233.0
3844.0,5704.0,29.0,182206.0
1819.0,3761.0,1054.0,201161.0
1578.0,7299.0,1053.0,192188.0
5255.0,2383.0,75.0,182226.0
5947.0,2231.0,1028.0,192174.0
7153.0,3229.0,1077.0,201178.0
3305.0,2540.0,1071.0,192209.0
9106.0,1197.0,1049.0,201178.0
7084.0,3242.0,1051.0,192215.0
6504.0,8469.0,1101.0,201193.0
9926.0,5796.0,1063.0,192181.0
8395.0,3800.0,1097.0,201211.0
1605.0,6053.0,1093.0,192207.0
8579.0,2362.0,1056.0,201158.0
7210.0,6149.0,126.0,191216.0
6074.0,2505.0,104.0,182231.0
2183.0,6532.0,1087.0,201201.0
6539.0,9641.0,1106.0,201198.0
1719.0,5158.0,81.0,182228.0
5589.0,7555.0,1045.0,192204.0
1199.0,7672.0,1085.0,201203.0
4029.0,2781.0,1066.0,201201.0
9474.0,4435.0,1068.0,201183.0
3425.0,7670.0,1089.0,201202.0
5964.0,3921.0,1041.0,201157.0
8873.0,3731.0,62.0,182225.0
1892.0,4161.0,1056.0,192199.0
3785.0,9151.0,1078.0,201157.0
4898.0,2039.0,1085.0,201202.0
4292.0,5650.0,1019.0,192181.0
6184.0,5468.0,13.0,182205.0
8787.0,2353.0,1085.0,201207.0
7040.0,1820.0,37.0,182166.0
1540.0,2624.0,69.0,182179.0
5828.0,4684.0,1041.0,192178.0
9464.0,1630.0,43.0,182188.0
5392.0,3115.0,1078.0,192198.0
8215.0,1521.0,1085.0,192207.0
2639.0,7543.0,34.0,182140.0
9285.0,507.0,1056.0,192200.0
343.0,4875.0,1077.0,201221.0
1100.0,1317.0,1047.0,192181.0
5326.0,345.0,93.0,182198.0
5703.0,6485.0,1064.0,201176.0
2504.0,3560.0,1082.0,201186.0
3611.0,451.0,1070.0,201203.0
2527.0,7704.0,1065.0,201171.0
5416.0,7576.0,1070.0,192178.0
2757.0,4449.0,48.0,191137.0
1671.0,3635.0,83.0,191172.0
864.0,8855.0,1086.0,201186.0
1740.0,4698.0,1044.0,201187.0
9735.0,1769.0,37.0,191141.0
5307.0,4265.0,101.0,191207.0
5245.0,1344.0,1056.0,192192.0
9231.0,5923.0,1062.0,201168.0
3188.0,2215.0,1068.0,201188.0
4697.0,6205.0,1062.0,192197.0
2868.0,4309.0,1084.0,201225.0
9753.0,9667.0,1037.0,201177.0
9321.0,8980.0,71.0,191159.0
575.0,6953.0,86.0,191181.0
1432.0,2389.0,1090.0,201203.0
9586.0,2338.0,1059.0,201156.0
8782.0,2508.0,1038.0,201180.0
1220.0,8623.0,1041.0,201173.0
6701.0,8609.0,1054.0,192199.0
5418.0,6026.0,1086.0,201202.0
2918.0,557.0,1092.0,192225.0
5756.0,7008.0,72.0,182189.0
522.0,4448.0,1063.0,192183.0
1717.0,2279.0,1089.0,192242.0
384.0,5970.0,1064.0,201159.0
8366.0,4127.0,102.0,182235.0
9666.0,3352.0,1053.0,201162.0
3156.0,5010.0,1058.0,201146.0
7037.0,2337.0,63.0,182202.0
2692.0,6991.0,54.0,182214.0
2218.0,9641.0,1051.0,201134.0
8373.0,6242.0,1076.0,201169.0
9534.0,9869.0,1057.0,201190.0
7662.0,300.0,1095.0,192234.0
5193.0,7634.0,1069.0,192211.0
5416.0,7576.0,1066.0,201162.0
4466.0,2527.0,1031.0,192181.0
8315.0,2998.0,56.0,182200.0
8129.0,5438.0,1060.0,201155.0
8224.0,8702.0,49.0,182192.0
1312.0,3250.0,1068.0,201215.0
1667.0,4165.0,1013.0,192186.0
4582.0,9817.0,44.0,182208.0
7872.0,7060.0,62.0,182186.0
6455.0,6727.0,1086.0,201208.0
1809.0,1383.0,1051.0,201155.0
3155.0,527.0,86.0,191179.0
5228.0,7945.0,1060.0,192179.0
4827.0,7427.0,1059.0,192220.0
3462.0,7595.0,1063.0,192220.0
4489.0,5475.0,53.0,182186.0
9291.0,2982.0,1061.0,192211.0
6040.0,5492.0,1066.0,201173.0
4830.0,2780.0,65.0,182209.0
4204.0,8031.0,1087.0,192227.0
2472.0,3840.0,62.0,182177.0
5659.0,8014.0,34.0,182147.0
5370.0,8672.0,74.0,191172.0
7217.0,3716.0,1077.0,201196.0
9274.0,3559.0,1090.0,201221.0
6199.0,9884.0,1055.0,192186.0
586.0,2338.0,1030.0,192167.0
7556.0,1512.0,55.0,182208.0
7950.0,5696.0,1066.0,201189.0
4641.0,9642.0,1045.0,201175.0
5629.0,5854.0,23.0,182169.0
276.0,8456.0,1070.0,201189.0
1247.0,2600.0,73.0,182191.0
1572.0,7412.0,1054.0,201159.0
6362.0,6253.0,1045.0,201162.0
2901.0,838.0,1067.0,201175.0
2828.0,2084.0,1085.0,192227.0
2823.0,5325.0,1089.0,192225.0
4534.0,4450.0,1097.0,201193.0
1661.0,7706.0,1058.0,201150.0
5239.0,1096.0,1057.0,201169.0
165.0,1329.0,1038.0,192183.0
3180.0,2676.0,1080.0,201218.0
8920.0,7559.0,1022.0,192166.0
2272.0,1153.0,1026.0,201125.0
2598.0,5008.0,1093.0,192205.0
7342.0,6588.0,1044.0,192183.0
3693.0,2104.0,86.0,182226.0
4182.0,3950.0,1065.0,201177.0
6667.0,1406.0,92.0,182241.0
4193.0,7417.0,1064.0,201195.0
4832.0,6089.0,1090.0,192214.0
4089.0,6048.0,43.0,191161.0
2048.0,9437.0,1064.0,201167.0
8231.0,8189.0,1043.0,201187.0
566.0,9404.0,1086.0,201216.0
5318.0,9878.0,1082.0,192210.0
8037.0,2102.0,71.0,191159.0
6227.0,5957.0,79.0,191170.0
9792.0,6696.0,1066.0,201197.0
7010.0,4385.0,1028.0,201178.0
3961.0,169.0,1092.0,201205.0
2207.0,8828.0,114.0,182193.0
3111.0,1296.0,72.0,182189.0
4710.0,3913.0,1016.0,192144.0
4294.0,9694.0,30.0,182218.0
2620.0,5566.0,46.0,191149.0
4208.0,5305.0,1031.0,201128.0
5935.0,5269.0,67.0,191176.0
3475.0,9728.0,28.0,182172.0
3404.0,1754.0,1041.0,192167.0
1665.0,4296.0,92.0,191190.0
9469.0,747.0,94.0,182228.0
9205.0,3175.0,42.0,182176.0
4036.0,4921.0,1096.0,201202.0
3029.0,7668.0,1021.0,192187.0
3283.0,3096.0,1105.0,201200.0
8010.0,1281.0,1069.0,201208.0
2844.0,1241.0,38.0,191151.0
6912.0,5877.0,1096.0,201208.0
5609.0,5592.0,1084.0,201204.0
6788.0,8359.0,1036.0,201152.0
5450.0,8535.0,1040.0,201142.0
354.0,6245.0,60.0,182180.0
1693.0,2810.0,43.0,182186.0
9004.0,2359.0,1087.0,201187.0
1413.0,4066.0,69.0,182231.0
5648.0,4910.0,84.0,182206.0
3114.0,3976.0,1035.0,201167.0
3265.0,5523.0,56.0,182196.0
244.0,6066.0,1083.0,201234.0
7505.0,6944.0,83.0,182210.0
8857.0,9564.0,1063.0,201210.0
217.0,729.0,43.0,182163.0
4715.0,8243.0,1024.0,192167.0
9635.0,7711.0,1061.0,201201.0
4028.0,8305.0,1071.0,201198.0
6134.0,515.0,1076.0,192192.0
948.0,5901.0,50.0,191142.0
4387.0,4501.0,44.0,182180.0
604.0,3025.0,1056.0,201160.0
3976.0,9733.0,1076.0,192202.0
6014.0,7560.0,1079.0,192209.0
6705.0,7075.0,1083.0,201203.0
4184.0,1496.0,47.0,191145.0
9311.0,568.0,51.0,182218.0
5264.0,1933.0,42.0,182154.0
1338.0,1299.0,1051.0,192151.0
9094.0,5842.0,1080.0,192181.0
3627.0,7594.0,60.0,182171.0
6809.0,5715.0,1045.0,201188.0
6435.0,8236.0,1070.0,201173.0
5134.0,76.0,1048.0,192167.0
7636.0,886.0,67.0,182219.0
8291.0,356.0,60.0,182202.0
8397.0,9277.0,1108.0,201213.0
315.0,3871.0,1044.0,192192.0
5701.0,6350.0,83.0,182219.0
2982.0,9291.0,65.0,182221.0
2844.0,6687.0,16.0,182160.0
8218.0,1449.0,1080.0,201212.0
7101.0,775.0,1035.0,201161.0
3945.0,410.0,1079.0,201213.0
9048.0,1030.0,1067.0,192192.0
4846.0,9134.0,53.0,191143.0
7943.0,6174.0,64.0,182204.0
9986.0,774.0,92.0,191183.0
5326.0,1662.0,1090.0,192217.0
4798.0,9912.0,43.0,191144.0
32.0,3878.0,68.0,182213.0
7476.0,5500.0,1058.0,201166.0
9084.0,3659.0,69.0,182199.0
7253.0,4466.0,1031.0,201148.0
4939.0,5441.0,1095.0,201194.0
5385.0,4391.0,1059.0,201188.0
9106.0,4198.0,1117.0,201201.0
9573.0,7380.0,1068.0,201179.0
6444.0,9840.0,1110.0,201217.0
8109.0,2505.0,68.0,182211.0
9237.0,1870.0,92.0,182231.0
8686.0,2472.0,1046.0,201175.0
5195.0,1813.0,1035.0,201160.0
4184.0,9654.0,1064.0,192188.0
6381.0,2266.0,77.0,182174.0
7199.0,8142.0,1085.0,192203.0
7622.0,570.0,62.0,191191.0
5858.0,8858.0,66.0,182202.0
7163.0,5520.0,59.0,182217.0
3113.0,647.0,1086.0,201228.0
9748.0,7202.0,1091.0,201180.0
3006.0,2938.0,1070.0,192212.0
5841.0,7214.0,96.0,182227.0
8770.0,8456.0,1023.0,192150.0
2204.0,7359.0,1024.0,192151.0
5152.0,5043.0,1047.0,201173.0
2866.0,8826.0,79.0,182221.0
9720.0,6932.0,1055.0,201165.0
751.0,158.0,1039.0,192164.0
7174.0,7333.0,53.0,191152.0
9130.0,7080.0,1060.0,201188.0
9449.0,1064.0,56.0,182212.0
7347.0,4331.0,53.0,182184.0
4068.0,4576.0,1110.0,201194.0
5311.0,7283.0,1033.0,201143.0
6135.0,2614.0,1038.0,201152.0
1784.0,3287.0,1090.0,192198.0
5564.0,389.0,41.0,182199.0
3465.0,7892.0,1033.0,192167.0
7264.0,3964.0,77.0,182249.0
6290.0,8482.0,1047.0,192203.0
4305.0,9520.0,1068.0,201182.0
8473.0,5273.0,1042.0,201186.0
905.0,8370.0,67.0,182224.0
5955.0,5123.0,1052.0,192180.0
385.0,6621.0,1104.0,192234.0
3196.0,9404.0,1046.0,192203.0
670.0,2704.0,1019.0,192157.0
2267.0,4254.0,77.0,182187.0
7737.0,7695.0,1082.0,201191.0
2600.0,1247.0,1055.0,192190.0
5696.0,9847.0,1078.0,201168.0
9096.0,1610.0,58.0,191153.0
1453.0,9198.0,1027.0,201149.0
4781.0,3108.0,1027.0,192159.0
9285.0,6178.0,1082.0,192219.0
4373.0,3090.0,1047.0,201130.0
2288.0,662.0,70.0,191159.0
5871.0,1150.0,1072.0,201161.0
8090.0,606.0,1067.0,192185.0
3920.0,9673.0,1043.0,192178.0
8417.0,7893.0,59.0,182176.0
2574.0,5877.0,1067.0,201205.0
7911.0,9081.0,50.0,182160.0
1049.0,853.0,1058.0,192222.0
8175.0,2521.0,1086.0,192183.0
1.0,590.0,65.0,191165.0
2981.0,1042.0,1041.0,192148.0
4280.0,7466.0,33.0,182153.0
4747.0,1719.0,1066.0,192235.0
3761.0,9874.0,1086.0,192213.0
9755.0,1429.0,67.0,182213.0
1909.0,6408.0,51.0,182182.0
2331.0,2245.0,1048.0,192203.0
9889.0,6266.0,70.0,182222.0
8400.0,297.0,78.0,182204.0
9869.0,9534.0,72.0,182198.0
8818.0,8186.0,1052.0,192167.0
6080.0,484.0,1049.0,192206.0
3705.0,6027.0,19.0,182188.0
2676.0,2978.0,77.0,182211.0
4729.0,7525.0,59.0,182193.0
6240.0,8320.0,1056.0,192227.0
2232.0,4421.0,1052.0,201138.0
3033.0,8180.0,1076.0,192196.0
6254.0,4489.0,84.0,182230.0
3094.0,8737.0,78.0,182253.0
362.0,2289.0,1067.0,201180.0
1354.0,6919.0,1100.0,201221.0
9328.0,8011.0,1048.0,201181.0
4155.0,2541.0,1050.0,201159.0
123.0,9879.0,67.0,182225.0
8154.0,2223.0,1054.0,201205.0
7178.0,4385.0,91.0,191172.0
536.0,9037.0,1069.0,201160.0
44.0,1901.0,1027.0,192159.0
1647.0,5179.0,1059.0,201165.0
1940.0,7507.0,1060.0,201163.0
1719.0,7293.0,1044.0,192175.0
5387.0,1777.0,53.0,182183.0
3525.0,9266.0,82.0,182204.0
2871.0,3774.0,60.0,182194.0
8284.0,8759.0,57.0,182186.0
3263.0,2205.0,69.0,182218.0
8345.0,4330.0,99.0,191194.0
2598.0,5008.0,1039.0,201199.0
29.0,9836.0,1075.0,201209.0
1479.0,950.0,1047.0,192205.0
4248.0,8052.0,1069.0,192195.0
7395.0,9807.0,1018.0,192166.0
1336.0,8213.0,105.0,191186.0
3075.0,1584.0,94.0,191174.0
3972.0,5426.0,1050.0,192174.0
8136.0,7178.0,56.0,182249.0
7594.0,6602.0,1049.0,192171.0
901.0,3327.0,1064.0,201175.0
2073.0,7871.0,64.0,191162.0
4700.0,4006.0,54.0,191159.0
1036.0,3863.0,1055.0,192210.0
4664.0,4493.0,1062.0,201189.0
8001.0,7797.0,56.0,182239.0
4432.0,6891.0,1076.0,192218.0
1413.0,8804.0,87.0,182230.0
7725.0,2713.0,1115.0,201194.0
3992.0,8365.0,48.0,182164.0
8294.0,4303.0,1038.0,192160.0
9730.0,8462.0,1082.0,192204.0
4721.0,8186.0,1058.0,192172.0
2022.0,9185.0,1067.0,201154.0
4960.0,4723.0,1062.0,192199.0
1952.0,2303.0,1041.0,192150.0
2167.0,1137.0,1088.0,201175.0
4840.0,9922.0,22.0,182201.0
7960.0,6381.0,1065.0,201165.0
5522.0,1033.0,88.0,182217.0
2372.0,8514.0,1034.0,192181.0
8527.0,2175.0,72.0,191164.0
1778.0,3373.0,1097.0,192209.0
1777.0,3961.0,40.0,191162.0
3287.0,1784.0,82.0,191183.0
515.0,6146.0,103.0,182237.0
4575.0,9690.0,1079.0,201215.0
1203.0,1293.0,1066.0,192212.0
2389.0,1061.0,1084.0,201181.0
275.0,2909.0,1075.0,201202.0
3254.0,9069.0,21.0,182172.0
72.0,5583.0,55.0,191160.0
4911.0,793.0,1063.0,201188.0
8886.0,1863.0,1014.0,192171.0
9616.0,6749.0,1101.0,201213.0
7339.0,3001.0,1044.0,192178.0
3915.0,1140.0,1039.0,201166.0
8215.0,1521.0,1063.0,201191.0
673.0,6972.0,40.0,191144.0
4674.0,1739.0,1037.0,201173.0
3860.0,410.0,20.0,182192.0
7685.0,6625.0,1058.0,201174.0
5728.0,2095.0,1067.0,201187.0
9010.0,2148.0,57.0,191112.0
7688.0,6929.0,1046.0,201190.0
5763.0,7980.0,21.0,182205.0
1593.0,2294.0,1099.0,201219.0
9498.0,7234.0,1067.0,192213.0
4303.0,8294.0,39.0,191118.0
8337.0,3339.0,1036.0,192194.0
6143.0,5844.0,81.0,191193.0
7558.0,8315.0,1089.0,201225.0
8253.0,1810.0,1046.0,201170.0
6092.0,7522.0,1048.0,201174.0
1147.0,8538.0,92.0,182214.0
7255.0,9017.0,39.0,182179.0
5957.0,8722.0,1042.0,201153.0
9095.0,5051.0,55.0,182201.0
5875.0,4416.0,1103.0,201225.0
598.0,3635.0,1059.0,192173.0
820.0,7604.0,71.0,182194.0
7471.0,3099.0,1094.0,201223.0
6354.0,5837.0,36.0,191139.0
1956.0,5211.0,1103.0,201196.0
7394.0,1043.0,1074.0,201188.0
7489.0,1251.0,1063.0,201166.0
5385.0,3772.0,52.0,182208.0
4761.0,992.0,1096.0,192233.0
4990.0,5888.0,1096.0,201238.0
2845.0,5531.0,1071.0,201178.0
7346.0,4637.0,1086.0,201218.0
7403.0,6968.0,1059.0,192189.0
6315.0,6551.0,1084.0,201194.0
3146.0,1930.0,36.0,182160.0
4697.0,3932.0,1069.0,201192.0
7367.0,7814.0,1020.0,192176.0
504.0,8694.0,1104.0,201239.0
2406.0,6978.0,1041.0,192181.0
8131.0,7156.0,1064.0,192201.0
2809.0,5716.0,1081.0,192235.0
9501.0,6813.0,106.0,182232.0
235.0,752.0,1052.0,201161.0
649.0,8935.0,1067.0,201199.0
9008.0,5813.0,1059.0,192221.0
2805.0,1405.0,48.0,182201.0
1579.0,4120.0,30.0,182194.0
1791.0,8890.0,97.0,182242.0
1022.0,3819.0,90.0,182231.0
2653.0,6059.0,1080.0,201187.0
2560.0,4661.0,1081.0,201171.0
4340.0,7885.0,1043.0,201159.0
9438.0,9362.0,84.0,182207.0
2883.0,5704.0,1063.0,192199.0
1897.0,1913.0,1087.0,201229.0
886.0,7636.0,1084.0,192221.0
5286.0,3814.0,1085.0,201182.0
1357.0,5822.0,60.0,191169.0
2782.0,4229.0,1057.0,201176.0
7807.0,4338.0,71.0,182204.0
2657.0,7660.0,70.0,191166.0
6774.0,4246.0,46.0,182188.0
2481.0,8645.0,68.0,191160.0
9195.0,1357.0,22.0,182178.0
4198.0,9106.0,74.0,191213.0
7686.0,4802.0,1085.0,201222.0
754.0,5732.0,48.0,182169.0
4946.0,6414.0,38.0,182192.0
1005.0,6887.0,86.0,191176.0
4638.0,3818.0,42.0,182164.0
8926.0,7507.0,1056.0,201167.0
3373.0,7109.0,1084.0,201215.0
6230.0,1085.0,1090.0,192217.0
4537.0,8452.0,1059.0,201154.0
882.0,9159.0,1043.0,201149.0
6726.0,4241.0,1074.0,192243.0
7918.0,5880.0,1053.0,192190.0
1641.0,4752.0,1086.0,192210.0
232.0,5770.0,1064.0,201206.0
4641.0,5915.0,1095.0,201212.0
9155.0,7194.0,1068.0,192193.0
4075.0,8834.0,75.0,191167.0
8132.0,3061.0,1035.0,201157.0
9714.0,5182.0,1099.0,201190.0
3173.0,2922.0,1045.0,201156.0
254.0,2286.0,1075.0,192207.0
1677.0,8886.0,1119.0,201197.0
3951.0,503.0,60.0,191162.0
920.0,4941.0,60.0,182219.0
6030.0,4387.0,49.0,191141.0
6951.0,9900.0,1072.0,192194.0
5966.0,2024.0,1082.0,201212.0
9630.0,3364.0,1123.0,201212.0
512.0,2531.0,1049.0,201145.0
3427.0,3879.0,88.0,191175.0
9531.0,2356.0,78.0,182199.0
9289.0,5382.0,71.0,182177.0
6345.0,360.0,1067.0,201176.0
5009.0,7887.0,80.0,191199.0
4015.0,5829.0,81.0,191187.0
5290.0,7362.0,1073.0,201183.0
2021.0,4857.0,1037.0,192163.0
9143.0,4325.0,1070.0,201182.0
402.0,1217.0,29.0,182148.0
4743.0,5941.0,1067.0,201190.0
1429.0,9755.0,1070.0,192220.0
569.0,9292.0,1051.0,192241.0
206.0,2059.0,34.0,182182.0
7257.0,7106.0,1073.0,201205.0
6769.0,8199.0,1062.0,201168.0
5179.0,3934.0,1042.0,192170.0
934.0,6321.0,1076.0,201181.0
7944.0,1215.0,105.0,191194.0
5362.0,3682.0,55.0,182177.0
421.0,5647.0,1044.0,192203.0
2105.0,2048.0,61.0,191171.0
2423.0,4367.0,70.0,182217.0
7359.0,5165.0,58.0,191150.0
4210.0,4204.0,1047.0,192193.0
3859.0,6293.0,105.0,182215.0
2561.0,9340.0,1063.0,192225.0
2526.0,4335.0,69.0,182218.0
4226.0,6448.0,1070.0,201166.0
8703.0,4956.0,1067.0,201201.0
2841.0,8248.0,1057.0,192209.0
7111.0,5012.0,1055.0,192157.0
8930.0,757.0,1078.0,201190.0
7214.0,5841.0,1098.0,201203.0
3385.0,2743.0,1083.0,192214.0
6905.0,9276.0,1067.0,192212.0
9054.0,5873.0,48.0,182172.0
8748.0,2849.0,1078.0,192211.0
790.0,1703.0,18.0,182195.0
4791.0,5428.0,1043.0,201172.0
5016.0,6950.0,1084.0,192205.0
4492.0,2162.0,1087.0,201198.0
81.0,652.0,23.0,182176.0
130.0,617.0,1091.0,201176.0
4365.0,4319.0,1060.0,201181.0
3233.0,5694.0,1094.0,201194.0
6294.0,6991.0,1048.0,201181.0
2350.0,6954.0,1071.0,192229.0
8063.0,2003.0,1099.0,192221.0
3639.0,7004.0,75.0,182233.0
3264.0,2609.0,1054.0,201198.0
2736.0,8176.0,1054.0,192199.0
3758.0,9500.0,1041.0,192172.0
7671.0,518.0,12.0,182174.0
575.0,8418.0,86.0,182214.0
8667.0,7470.0,1023.0,192170.0
3238.0,5321.0,1027.0,192148.0
91.0,3358.0,1090.0,201225.0
123.0,3136.0,1043.0,201161.0
8561.0,2461.0,24.0,191143.0
1013.0,369.0,1075.0,192222.0
1512.0,7556.0,1059.0,192193.0
3875.0,7487.0,1066.0,192199.0
348.0,2611.0,59.0,182215.0
2565.0,2316.0,1032.0,192171.0
7029.0,90.0,56.0,182177.0
1330.0,6061.0,63.0,182180.0
2924.0,8471.0,32.0,182176.0
7013.0,4588.0,80.0,191196.0
8982.0,2160.0,77.0,182216.0
3869.0,8870.0,12.0,182191.0
5241.0,8284.0,1018.0,192184.0
1161.0,4219.0,74.0,182211.0
1349.0,9818.0,14.0,182165.0
7441.0,333.0,52.0,182172.0
1109.0,8668.0,1044.0,201174.0
4291.0,2436.0,1074.0,201184.0
879.0,9795.0,1085.0,201197.0
9450.0,195.0,1065.0,192177.0
9549.0,392.0,1075.0,201185.0
5030.0,6003.0,1080.0,192248.0
5665.0,5099.0,56.0,191163.0
377.0,8148.0,1068.0,201199.0
9835.0,6059.0,80.0,182217.0
3287.0,3744.0,1059.0,201134.0
3539.0,3522.0,1042.0,192170.0
4570.0,9129.0,1090.0,201210.0
5153.0,6325.0,1041.0,201148.0
7421.0,3552.0,77.0,182200.0
5454.0,4659.0,1056.0,201184.0
5670.0,220.0,1045.0,201182.0
8826.0,2866.0,1073.0,201208.0
3760.0,4260.0,1037.0,192198.0
2354.0,901.0,1071.0,201181.0
928.0,188.0,1085.0,201202.0
6025.0,8451.0,1028.0,192171.0
5643.0,5220.0,1026.0,192191.0
3209.0,5102.0,1094.0,192222.0
9130.0,9484.0,1094.0,201215.0
3845.0,6357.0,1041.0,192184.0
7541.0,1604.0,1050.0,201191.0
4015.0,4631.0,1110.0,201203.0
1248.0,458.0,1069.0,201221.0
3249.0,8255.0,33.0,182153.0
1036.0,3863.0,1077.0,201189.0
7490.0,8944.0,81.0,191180.0
7108.0,9994.0,1041.0,192176.0
8350.0,7080.0,1062.0,201191.0
8525.0,4941.0,1076.0,192207.0
9075.0,931.0,15.0,182150.0
9677.0,8419.0,1081.0,192235.0
5152.0,6167.0,1071.0,201186.0
8666.0,6195.0,56.0,182158.0
4194.0,6371.0,1088.0,201192.0
2854.0,3414.0,1068.0,201218.0
8820.0,8914.0,1058.0,192183.0
9379.0,3401.0,56.0,191149.0
5599.0,2277.0,71.0,182223.0
9452.0,4587.0,62.0,182207.0
4123.0,9627.0,1045.0,192137.0
9707.0,9516.0,1073.0,201192.0
2742.0,708.0,1067.0,192215.0
1096.0,3118.0,1020.0,192185.0
1826.0,8273.0,1067.0,201182.0
7430.0,8185.0,1057.0,192196.0
7152.0,1559.0,1026.0,192175.0
5962.0,3955.0,1098.0,201196.0
8322.0,552.0,1055.0,192225.0
2902.0,2794.0,1057.0,192181.0
94.0,7838.0,1092.0,192201.0
4420.0,8748.0,1094.0,201216.0
6796.0,2086.0,1035.0,192180.0
5261.0,9502.0,1068.0,201196.0
640.0,2035.0,60.0,182200.0
1073.0,5810.0,1063.0,192240.0
9100.0,1164.0,1105.0,192221.0
6346.0,1687.0,42.0,182191.0
3593.0,83.0,28.0,182178.0
9055.0,2579.0,70.0,182200.0
7438.0,6634.0,1092.0,201225.0
4806.0,5128.0,1038.0,201190.0
6109.0,7185.0,72.0,191177.0
6672.0,5834.0,1074.0,192179.0
3564.0,4927.0,1049.0,201143.0
9855.0,2384.0,1084.0,192197.0
7370.0,7720.0,1059.0,192162.0
5335.0,4550.0,1071.0,201175.0
9753.0,2411.0,1057.0,201171.0
9851.0,2420.0,60.0,182191.0
7626.0,8371.0,1087.0,201219.0
5570.0,5574.0,1059.0,201197.0
9874.0,3761.0,85.0,182243.0
5355.0,8603.0,107.0,191185.0
7512.0,3694.0,57.0,182186.0
9774.0,5831.0,1055.0,201190.0
6800.0,2763.0,1030.0,201139.0
7932.0,4656.0,47.0,182193.0
2782.0,4772.0,1073.0,201193.0
9649.0,9981.0,1053.0,201178.0
1338.0,1299.0,1055.0,201175.0
5645.0,7404.0,1056.0,201153.0
2883.0,6882.0,1088.0,201190.0
8773.0,2639.0,1109.0,201190.0
8871.0,7668.0,1041.0,201161.0
4068.0,6182.0,1057.0,201177.0
356.0,4752.0,1049.0,201156.0
7890.0,9344.0,102.0,182215.0
6598.0,1015.0,1041.0,192187.0
3530.0,6640.0,24.0,182190.0
787.0,2465.0,1090.0,192215.0
2481.0,6599.0,66.0,191152.0
2863.0,412.0,1052.0,192171.0
2303.0,2005.0,13.0,182149.0
5832.0,1059.0,1008.0,192157.0
8126.0,7950.0,82.0,182203.0
8918.0,2136.0,12.0,182155.0
1162.0,2371.0,1064.0,201168.0
6133.0,5323.0,74.0,182229.0
967.0,3468.0,69.0,182190.0
8402.0,4579.0,1016.0,201156.0
8361.0,7646.0,1074.0,201165.0
6485.0,5703.0,50.0,182167.0
2272.0,8280.0,1048.0,201152.0
6271.0,5153.0,1079.0,192170.0
4051.0,6412.0,68.0,182188.0
8339.0,3273.0,1094.0,201179.0
9383.0,2220.0,53.0,191139.0
2408.0,9816.0,1039.0,192199.0
3833.0,9249.0,1063.0,201188.0
3376.0,9990.0,1073.0,201213.0
7948.0,1348.0,1060.0,192217.0
5289.0,6531.0,1033.0,192154.0
7829.0,9497.0,90.0,191213.0
6089.0,5144.0,1054.0,201192.0
3415.0,2015.0,1096.0,192220.0
5312.0,675.0,1057.0,192172.0
2729.0,2894.0,27.0,182170.0
6994.0,1570.0,1080.0,201196.0
1754.0,3404.0,39.0,182155.0
3487.0,7697.0,1064.0,201187.0
6562.0,6742.0,1051.0,192177.0
737.0,4633.0,74.0,182179.0
3487.0,4924.0,1052.0,201156.0
7793.0,4057.0,45.0,182194.0
6826.0,7422.0,1043.0,201169.0
1096.0,5239.0,1057.0,201179.0
9856.0,5206.0,1086.0,192262.0
1244.0,8382.0,1039.0,201148.0
6112.0,8797.0,107.0,191192.0
721.0,4173.0,61.0,191158.0
3238.0,511.0,47.0,182158.0
1153.0,2272.0,72.0,191120.0
6129.0,7180.0,1055.0,192187.0
7004.0,5263.0,1073.0,201184.0
6431.0,5712.0,1061.0,201202.0
7180.0,6129.0,58.0,182181.0
9691.0,3250.0,1082.0,201220.0
5631.0,1145.0,1039.0,201167.0
6878.0,1027.0,1034.0,192186.0
1310.0,1748.0,1088.0,201216.0
7859.0,4669.0,52.0,191155.0
1307.0,6142.0,1079.0,201200.0
1923.0,4551.0,1015.0,201145.0
774.0,8881.0,73.0,182220.0
9772.0,341.0,1068.0,201205.0
2974.0,7123.0,1062.0,201163.0
1811.0,4869.0,1076.0,192219.0
7135.0,8228.0,81.0,182208.0
